timestamp,error_count,error_type,severity,service
2025-07-31 05:12:51.558870,3,ConnectionError,MEDIUM,database
2025-07-31 05:27:51.558870,1,ValidationError,LOW,cache
2025-07-31 05:42:51.558870,3,AuthError,LOW,cache
2025-07-31 05:57:51.558870,4,TimeoutError,HIGH,database
2025-07-31 06:12:51.558870,3,AuthError,MEDIUM,cache
2025-07-31 06:27:51.558870,2,ConnectionError,LOW,web
2025-07-31 06:42:51.558870,7,AuthError,CRITICAL,web
2025-07-31 06:57:51.558870,3,ConnectionError,MEDIUM,cache
2025-07-31 07:12:51.558870,1,ValidationError,MEDIUM,database
2025-07-31 07:27:51.558870,1,TimeoutError,MEDIUM,api
2025-07-31 07:42:51.558870,1,ValidationError,HIGH,database
2025-07-31 07:57:51.558870,2,ConnectionError,LOW,cache
2025-07-31 08:12:51.558870,4,ConnectionError,MEDIUM,api
2025-07-31 08:27:51.558870,2,ValidationError,MEDIUM,web
2025-07-31 08:42:51.558870,5,TimeoutError,LOW,api
2025-07-31 08:57:51.558870,0,ValidationError,CRITICAL,cache
2025-07-31 09:12:51.558870,1,AuthError,MEDIUM,web
2025-07-31 09:27:51.558870,5,ValidationError,MEDIUM,database
2025-07-31 09:42:51.558870,1,AuthError,LOW,api
2025-07-31 09:57:51.558870,4,ConnectionError,LOW,api
2025-07-31 10:12:51.558870,4,AuthError,MEDIUM,cache
2025-07-31 10:27:51.558870,2,ValidationError,HIGH,database
2025-07-31 10:42:51.558870,5,ConnectionError,MEDIUM,web
2025-07-31 10:57:51.558870,1,TimeoutError,MEDIUM,auth
2025-07-31 11:12:51.558870,1,AuthError,LOW,database
2025-07-31 11:27:51.558870,3,AuthError,MEDIUM,database
2025-07-31 11:42:51.558870,2,ConnectionError,HIGH,api
2025-07-31 11:57:51.558870,1,AuthError,LOW,database
2025-07-31 12:12:51.558870,1,AuthError,LOW,database
2025-07-31 12:27:51.558870,1,AuthError,HIGH,api
2025-07-31 12:42:51.558870,2,TimeoutError,LOW,web
2025-07-31 12:57:51.558870,3,AuthError,LOW,auth
2025-07-31 13:12:51.558870,3,ValidationError,LOW,web
2025-07-31 13:27:51.558870,0,AuthError,HIGH,cache
2025-07-31 13:42:51.558870,2,ValidationError,LOW,auth
2025-07-31 13:57:51.558870,1,ValidationError,HIGH,cache
2025-07-31 14:12:51.558870,1,AuthError,LOW,auth
